Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IDA & IBRD total,IBT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.241059785,1.574367017,2.279625468,5.172395523,3.509861602,2.554866953,0.785212239,3.546182202,5.518556447,5.252639716,3.691358579,3.610676535,4.27875917,3.651143745,1.815465575,4.012297348,2.510303265,1.682432973,2.570815737,2.788076016,-0.168771935,0.411830404,-0.661190453,2.459736505,2.333164785,1.667360174,2.619419027,2.036068458,1.068675305,0.186687354,-0.619558677,-0.157434362,1.680723702,1.661209232,2.282109915,3.707113599,3.552353289,1.14497172,2.11180044,4.190094022,2.16394818,3.208948936,4.421516488,6.081635659,5.672872501,6.656004895,7.261352246,4.452767512,1.625369759,6.252405386,4.767782602,3.86452254,3.837213706,3.515146335,2.993615188,3.145160863,3.829355913,3.65724589,2.834086589,-2.290593033,6.328687052,2.834651946,3.71193053,3.288872189
IDA total,IDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.287175509,3.276844921,2.209030003,2.2236846,1.814264685,-0.870361198,-4.752131526,1.284423928,6.060860714,5.396102961,3.730481909,-0.682823625,1.402263637,4.451039744,-2.997790667,2.776031431,1.371212003,-1.419898257,0.634906695,0.677770592,-3.103371972,-2.836627792,-3.566167964,-1.074933336,1.345241014,0.235034076,0.891611221,1.947942717,-0.418019697,1.121779033,-0.690359016,-0.575097344,-1.784175684,-1.680736148,0.870763187,2.122774877,1.135537366,0.87295008,0.396375151,1.429868883,1.538881001,2.931529569,2.44028375,4.218240526,3.73382642,3.562843548,3.390237087,2.563611223,2.612793827,3.734402465,1.841577836,1.137973896,3.086229002,3.239418543,1.299992399,1.08962209,1.76170769,2.109247451,1.736877841,-3.022595681,2.207444996,2.191002123,0.851336436,2.052492906
IDA blend,IDB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.744879323,1.519906123,5.449382814,3.111535681,2.456819687,-2.051329355,-9.296824374,0.357116166,11.995293,14.00183122,7.483302146,1.22485585,2.706351851,5.110555845,-4.151033103,3.69194671,2.293815884,-2.554037106,2.289557317,0.470806969,-6.871455776,-4.182071496,-5.884467418,-1.604573025,2.778787473,-0.188071536,0.362626532,2.891884599,0.076556025,2.804842019,-1.079031646,0.032419318,-2.899913502,-1.761067455,-0.43484682,1.957150474,-0.243554603,0.108644929,-0.562123187,0.867876443,1.263101613,3.763615392,1.973566861,4.713275592,3.364132765,3.125185905,2.71520664,1.478215352,3.183370507,3.27296438,1.685381303,2.153063999,3.447670717,3.570192601,1.756165805,0.289531182,0.757644992,1.807101863,0.996577942,-3.373306644,3.163884764,2.332265108,0.80406892,1.943372846
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.834618625,-0.976961857,-4.960280197,0.615174818,-1.442710705,0.387144885,-1.221181789,7.95242809,3.909940594,4.634754012,4.163441956,4.225630675,5.300888799,4.899720823,2.358675369,4.253569422,6.123512025,4.19507348,4.754994242,7.286558574,5.425481849,-0.090754299,1.844009612,4.616680911,0.296454822,3.76041936,2.908522581,3.780439443,5.460986481,5.313848999,5.036145805,4.667568634,4.699612179,5.742097171,6.435418904,6.058596364,3.010907697,-14.48915056,-0.712606708,3.427863627,2.214813439,3.092309299,3.402445952,3.704367451,4.344355842,4.112018902,4.949583923,4.647217583,3.311600213,4.893262469,4.822942765,4.675403742,4.256039232,3.779685952,3.705834289,3.910542755,4.001098652,4.159300139,4.041304182,-2.89423404,2.974761922,4.524475766,4.16753001,4.179001756
IDA only,IDX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,4.751369018,-0.517117964,1.402689241,1.199339012,0.164244755,-0.737844949,2.009771916,1.341133919,-2.202708164,-0.193876628,-2.911463533,-0.189087758,3.540864352,-1.831253615,1.464536516,-0.025328944,-0.314677222,-1.628026074,0.30766852,0.964733539,-1.618359251,-1.129218209,-0.640856203,-0.366917764,0.471074286,1.24236403,0.612346138,-1.243035687,-1.187442953,-0.487239323,-1.38572321,-0.469416845,-1.615290009,2.326894393,2.243118898,2.615935571,1.637592725,1.373741841,1.93950142,1.719361268,2.031421529,2.906857565,3.627350736,4.06286822,3.976668452,4.002056181,3.573527495,1.943528563,4.098490632,1.937086924,0.103975433,2.692969721,2.906806381,0.862138895,2.000432705,2.867475612,2.490432167,2.563020695,-2.599152683,1.359642716,2.120082019,0.989229064,2.257236882
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.616951121,18.56427501,8.385202881,10.01305191,5.095719276,2.484693886,0.306693885,0.019140247,1.99256059,3.421314147,3.796823967,6.901752244,7.316021228,12.03709582,12.28767856,4.090552533,4.274001343,5.10192251,4.948813898,4.207978504,4.935770759,6.656451262,6.369983098,3.772085253,0.979767327,2.248548034,1.384725986,7.363691677,4.381976646,5.467210883,-0.02956162,7.115039082,2.661870315,1.974344667,0.073371345,-8.952853097,3.785982839,-4.195010004,,
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.266648794,0.518501926,3.536491053,4.96611887,-4.803103499,-2.171043686,5.535822687,1.190385212,4.311912695,2.848642618,-0.584836098,-2.712391582,0.996957418,-1.115460977,6.602321028,-0.700735578,4.754296788,3.306071277,-7.416424712,4.22047071,3.544378327,1.088606803,4.806751121,1.413519168,2.833253528,2.385743231,1.620950763,7.188122379,3.606024081,3.223516343,-1.110281053,3.25939544,2.574089517,4.500575215,5.430702803,5.422261411,2.02374489,4.148494857,6.795041925,1.907630058,2.881346583,1.940705485,6.005799643,6.099965225,6.177028925,6.383677209,6.051600137,1.614134517,6.313409858,6.930797804,3.760741531,4.017267358,4.977699973,6.063980742,6.715667346,6.973946909,5.561185035,5.292119719,2.7967576,-6.690471028,8.790934477,6.762386017,8.230531433,5.539973172
Not classified,INX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.172332516,2.792449231,4.135109417,3.282699837,1.552612206,0.491448025,5.2882022,7.757572724,5.246573119,1.806543662,2.266446914,4.91885682,3.055225931,2.547203718,3.932443529,-0.123898817,6.7557133,5.676694378,1.708911665,1.899873991,2.122297604,1.321022582,-0.949007615,3.709679446,2.920735298,-0.473563551,4.652239583,5.66837853,6.234040663,8.375006025,1.345298628,2.640608576,2.180590624,5.339770058,9.073771307,6.533311482,9.91398289,7.637508368,9.290878509,7.95480645,3.642470237,4.129756641,1.349386379,4.853456567,3.460941566,2.195190657,2.309229598,-6.411644913,-6.054810584,1.130424374,1.206476785,-0.820120764,1.655491211,8.53969999,23.44369048,-0.068806532,8.574160175,5.994704954,3.385004229,5.812170419,14.64419034,6.488906436,-7.216712186,-0.145596405
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.1214986,4.681718277,3.805654062,5.149580087,13.41708119,8.08216098,7.913927843,11.03111075,12.10065097,7.610183118,10.35452967,11.1956008,4.341720243,2.71498848,-3.29408123,14.74935314,-5.738842817,-15.64240312,-14.99366548,-24.38870508,-10.51867777,16.82009818,6.845458931,-10.56806962,-1.806424122,-13.0531631,-3.68691263,-9.064989706,3.077160654,10.33539541,9.696879075,1.275322963,-1.821715932,-1.885324404,1.273467963,5.207665424,0.142695058,0.687371259,0.56016899,4.294516564,0.823553038,7.190009759,7.441801271,2.128378856,0.931246308,2.761831077,6.401710063,-0.959303457,-0.239219317,4.481946239,1.384959505,-4.94408604,-2.80061993,3.584121378,-2.757982281,7.266364932,1.290698109,-3.081867017,-4.110179395,2.538974658,3.85313179,2.53772563,3.787648033,1.960815034
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.752459853,1.508902564,-0.946584362,11.03778491,7.08296837,1.462540562,-11.90671605,15.48477978,-0.251028898,0.976487995,1.796496913,0.230885931,0.881619184,12.24673442,8.827801859,13.40263873,-1.433572418,13.18079171,17.04220218,20.88383496,-3.665740528,0.56416478,-15.61817759,-4.510535916,-0.957028055,2.103916659,6.348509852,-2.311900681,-5.661136786,55.87294231,-64.42358205,28.72626166,24.1804989,-0.985588929,-1.244053125,7.53308315,17.54626971,30.8254376,13.83870115,13.03016114,-1.358475511,-11.05826962,-38.53821829,49.07385258,-1.293947596,4.866525151,2.69566337,6.06351403,-0.359808708,3.019246513,3.814419425,8.880553944,2.664647321,-1.284254526,-0.153622232,11.09841556,-3.985466873,0.267762551,3.140439433,-13.96753227,-0.747456309,5.510978021,-1.720152371,-3.615119008
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.002607273,6.325793668,8.335609137,7.945725399,5.453292484,6.924524232,-2.840624577,-6.781987034,1.442588685,6.896247757,12.15019817,4.63445618,5.206311621,4.285800476,-0.632820601,4.9125474,8.01518329,5.192434689,3.839546381,4.634067438,3.082534258,0.798242276,-3.438184622,3.02744365,2.482432906,5.494860523,7.363170084,-1.642347832,-0.975500396,0.385665597,-1.373406668,-4.580531413,0.288501966,2.714620503,-0.425046314,4.004073394,4.908673873,6.219816179,2.784474947,3.557391035,2.640000199,-0.33407749,1.437796185,6.860105632,4.457828939,3.850348629,5.745281295,0.326400094,-7.978362365,-2.692847715,1.535147192,0.527304422,3.568175752,0.562209406,3.354145353,4.838299232,1.779410096,2.117373247,-0.35423339,-8.438697985,3.325612346,6.273631939,2.599130427,-2.280695998
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.591418236,4.967778509,6.694112309,3.750531919,5.255528703,-2.588107768,-1.357404527,13.83665997,10.64465177,3.807398897,7.516613003,9.332203079,1.400041622,3.354710429,0.912011697,-1.892372082,-1.201851038,3.352446932,3.514749157,-0.741543967,3.262951396,0.183173165,1.495867771,-0.377291912,2.218198665,2.590574891,5.42312178,1.218789128,-1.117081585,4.045079391,1.43538016,4.099279431,1.38569527,4.681958517,3.796066773,3.10605874,1.055770055,1.758067608,0.700091057,5.750564115,-2.05810142,-2.125311065,-0.366188461,2.814369148,2.563664943,3.751199391,4.451610758,1.404467421,-1.153370111,3.623991033,3.586635609,0.573190077,2.161424719,1.802803078,0.231915658,2.431947714,2.343414522,2.01931484,1.749458447,-3.734490844,7.563950483,4.194145643,-1.187230213,-0.396212603
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.486418839,5.48747777,4.842052489,1.95553271,2.402046147,5.164163281,6.405677604,5.873594596,5.499179506,4.755009601,1.344280407,3.103489737,6.401805971,4.812013816,-2.673183899,6.59231969,2.125827487,2.872936378,5.653224091,3.217170076,0.723232421,0.33922499,1.132491095,3.202783048,2.768381463,2.854366892,3.181430296,4.144042067,3.310861985,1.900439802,1.468175645,0.765807563,-0.91340169,2.130215508,2.885202311,1.317106197,1.871809698,1.775084289,1.660889921,3.835047147,1.943999833,0.071737431,-0.472767257,0.721242548,0.176020374,1.393014898,0.846872548,-1.783601971,-5.85255776,1.08110878,0.347491108,-3.389841897,-2.013970316,-0.016463491,1.038265118,1.428844532,1.794997299,0.58122767,1.134644119,-8.423239939,9.494161085,5.033445487,0.749844869,0.738517575
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,0.607398064,4.538932878,4.358969402,10.6879745,1.083948823,16.30924461,-6.915694372,-5.657327687,-1.643084116,-7.907424531,-3.77724967,-1.207299728,-2.210730674,-6.864225577,1.30983951,0.676546301,0.498067368,-2.834933973,-4.049252819,0.936567842,7.031552169,3.26671312,6.440987888,3.414130687,3.92158553,0.953437711,8.290961001,0.346954538,1.329343975,-1.075692212,-2.047825754,-3.166429383,0.265019147,0.181209197,0.704785921,1.372731494,3.039978039,0.732138404,0.336548931,2.369499067,0.952340641,-1.242422799,-4.742320256,-1.872067428,1.290876501,-1.041519031,0.111200804,0.327176682,0.605132261,1.108933685,0.78732843,1.733372669,0.778865726,-10.15796889,4.345494593,5.167336668,2.581466873,-0.697441265
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,5.035781715,11.12441388,16.86078333,7.188497049,12.57670875,2.553826624,-6.473455294,-0.319725177,-7.052767247,0.752136656,-2.30153427,-3.158226866,-14.90244006,-7.772774786,-6.001852915,8.461654341,-0.807674227,0.060832147,1.939292871,-1.24666808,0.569931792,0.658442074,1.191806385,2.107346778,3.126823614,3.576764715,1.880237385,5.978885737,5.500570374,1.403201796,1.840524365,4.725600862,2.790121729,0.137449408,0.218599819,0.988823292,-2.585922386,-6.0221725,-5.589801748,-2.711262161,0.192083988,-0.302781678,-0.24704929,-2.862539829,1.771730558,0.91564668,1.238634265,1.48055685
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,11.04407304,7.901714421,7.379857063,10.52079209,4.686450016,9.632359631,9.938834499,11.61742815,11.14865732,-0.7505531,2.426652356,6.905499723,6.523023596,-2.5298392,1.787835642,2.866778098,3.384680715,4.318280115,4.594768307,2.010415857,3.503886294,2.565815419,2.911865414,3.736156479,4.503630615,2.745615247,4.145630588,6.218728553,4.50717016,4.493661204,3.117494633,0.526745036,-0.781376228,0.801559685,2.390519558,2.900141234,0.740905953,-1.538244076,-0.51574059,2.592891086,0.14451169,-0.190392014,1.318091963,2.151723329,1.7943398,1.308127183,1.367422326,-1.272109949,-5.68145234,4.079223049,0.209251803,1.536786659,2.152371066,0.429381123,1.668465117,0.805362825,1.758611802,0.771168472,-0.262170829,-3.886419116,3.170017388,1.391027549,1.970801611,0.520666035
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.64152154,-5.595175571,-8.894408849,-11.41689455,-6.481288001,2.425444843,4.063069629,0.579278352,3.975195415,9.4796264,12.95750009,9.231057778,8.670445249,8.889308178,8.889635659,9.76786674,7.871783714,2.235269249,0.022847985,5.91730119,5.957645735,3.346010334,4.488196791,2.680637883,-0.299093533,-0.438395201,2.490769457,2.556066908,2.994055381,-3.864060945,2.918641701,1.701002979,3.572387328,3.464249277
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-11.15136044,5.348567185,4.634675891,0.922365578,-1.973170832,10.24537837,-0.658711109,3.796701712,3.805816644,-8.254067592,17.82006563,13.081004,2.302880239,0.600157427,-2.414863098,-1.109898174,5.879410243,3.295031676,3.950201452,1.915064139,0.128998106,-2.060713125,-2.325186756,-1.918937173,0.569650556,3.408459452,2.265861132,2.522596964,1.0826542,0.668332503,-1.795559755,-3.793704371,-2.582334536,-0.304212273,1.483737424,1.319006267,-2.23366308,0.478811112,-0.60325755,-2.386106933,0.575576747,-2.56736281,-0.194798007,1.891135133,2.702441032,3.277154575,3.669786662,-2.758864564,0.232598395,4.968112999,2.26952219,1.876707539,1.263311291,2.592183533,2.655893528,1.937947956,1.604751834,3.524047815,3.070047694,-2.210321712,5.565136516,2.862812765,3.483358455,2.470855181
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.353404764,11.2196199,0.663560153,3.687161541,-9.437030564,-14.82562858,-15.48510158,-20.05492795,-6.365030811,5.511610458,8.324176625,0.567335559,2.126635753,4.196106043,4.326756774,-0.931486114,5.91391848,5.739378358,-1.295588258,2.001744444,7.51249331,7.375549303,1.532572503,-1.880933717,4.437053453,-1.952881163,8.51417445,1.757186229,1.568076077,2.049851499,2.558378342,1.545868202,2.281200888,-9.031577141,3.587769933,7.030428696,7.101193766,7.155579862
Cambodia,KHM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,7.275968294,-7.655506105,8.766853818,-10.72422518,-7.683233479,-1.560910977,-2.794792614,0.73184233,1.181635872,1.22955641,-0.194040775,16.48571432,7.80089547,-0.345557696,-2.970448162,3.22292482,1.395211275,-1.982198501,-39.20297033,1.354120637,-1.776935283,-2.911991734,0.452139873,10.79820549,8.258328773,5.725666444,4.638623567,8.62974314,7.856390011,11.66378614,9.317924013,8.781439166,5.857285554,2.446745048,3.454351171,5.669930844,6.047569827,6.256914983,6.411092519,5.652931676,6.343006276,6.591964956,7.431770302,6.582723649,-4.963681994,1.578620516,3.7400092,3.668477754,4.724058695
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-4.192548454,9.968062267,18.83057641,44.36522432,5.745159359,-26.37467544,-3.989027592,1.739919196,-12.0375605,-2.658265096,4.460004431,-2.677183904,-11.23315892,12.06897992,-14.8945308,-4.705634203,-1.138884326,19.15092236,-9.472394311,-8.521382014,-7.516757747,21.92520397,-1.624462537,0.540484031,1.217894726,-1.73230175,-0.655302414,2.60111876,-5.534299317,4.951434417,-4.990432488,-0.673840917,-3.572698459,-2.584685679,-0.72236278,3.680792001,0.984244993,-4.989786665,-1.583152581,-0.85715861,1.450380047,4.261137294,6.260289474,-0.042897246,9.847060763,5.584908325,2.199027078,1.946115891,1.733501852,-3.169924846,6.554807059,2.88966133,1.055649339,3.711192253
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,4.248921155,8.057739914,8.90323754,1.908398754,0.940170202,1.65998004,9.437111887,9.169628527,11.53889568,7.246112695,9.986138145,6.266531831,5.722868453,-1.684749266,3.3547156,5.437208925,3.955704163,4.013754374,4.482682144,5.468619864,-1.775953355,1.824366332,8.469309099,4.073514519,0.797218806,-4.257944202,3.684234124,9.44452895,2.858001069,0.305516416,11.01042971,-3.571510894,0.095150591,1.52991481,-1.047877789,5.646416989,7.531275112,0.698412468,3.959196925,0.274193507,2.094662072,3.061021794,-15.15370814,0.597261391,10.46997026,4.219226706,0.982866431
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.809554762,0.966642374,6.026425874,6.647769518,4.624622445,9.213101876,6.562089374,10.57015527,11.99747123,7.675052529,8.387642879,5.221768934,12.88444212,7.652190868,6.041235059,11.42815463,10.59820153,9.28013073,7.035259338,-3.166620522,5.585902668,6.676618915,11.71702141,9.19579576,6.78232934,10.22535192,11.61866563,10.89649519,6.019063097,8.80042947,9.686998929,5.100781696,5.797285517,8.174764151,8.517153045,6.867624488,5.179629766,-5.811819627,10.67745058,8.15268966,4.051006403,7.10433311,2.614039827,4.781286153,4.087645147,4.712927655,5.266361146,2.23375226,0.27526898,6.274019889,2.891411994,1.865599496,2.696150961,2.556219509,2.268429401,2.539144729,2.870196962,2.462246216,1.8889146,-0.846212238,4.439121293,2.805237629,1.278235243,
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,0.118996333,-2.339465749,-12.04616502,-18.07703365,-17.55582653,-0.072851753,-9.909464311,0.763158115,7.24255314,-23.76308834,-22.95149558,-15.94559627,2.875689964,0.825844854,-7.982026825,4.259283041,3.906999652,-13.49565182,21.1942465,-2.906442674,-26.45310886,51.10350916,31.01041044,8.943698404,3.788701298,-2.228452379,-0.819070756,0.479689868,-4.669543695,1.765964341,-2.452141526,0.421240898,14.55079769,7.816137758,6.679356705,1.697635238,-0.058584644,-3.067958578,-11.86481647,-7.275882606,2.999364819,0.098328846,-3.773716522,-3.831572382,-3.832701102,-1.431520503,-8.168791288,-1.265701023,-0.471027647,-3.908227572,2.591286118,1.437112771,-7.011464056,-4.919597587
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.282979027,1.462726177,-1.075734433,4.704239009,2.996260228,1.837501566,1.708707459,4.677738573,4.207496203,4.152937544,4.359704586,5.108600016,6.091863193,4.123044411,1.816542317,3.072622404,2.327820527,1.909966611,4.958056055,4.30792176,-1.127214434,-1.838106134,-4.202750708,1.695015697,1.033428523,1.272327382,1.120677559,-1.608086865,-0.562582049,-2.359009447,0.937678578,0.267073433,2.520942206,3.49737671,-1.280388717,2.216592569,3.618598499,1.143968175,-1.036962542,2.112189623,-1.245896175,-1.000549861,1.074440946,3.977784284,2.731102385,3.987418127,4.078699935,2.54010702,-3.517142682,5.527761617,3.305768734,1.255697994,1.700960889,0.241170191,-0.732052044,-1.499905256,0.976208415,0.523270635,-0.382705834,-7.296498642,6.173822315,3.184173389,1.453934956,1.279145632
